Sample	Total_number_of_reads	Percentage_reads_mapped	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	Run	Duplication	Methode	Number_variants	Perc_dbSNP_variants	Perc_PASS_variants
U124132PF2017D14386	100115059	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 99739020	 99739020	 86353092	1	0.865790	 82686816	0.957543	12226409377	5698873436	3146234329	3381301612	3934065627	0.723443	0.276557	0.644297	 84.33910	 90.26466	0.378396	0.261216	21.35443	0.016306	1.641176	0.981619	0.972827	0.962756	0.944901	0.907899	0.841492	0.335717	120362416	5.224246	5.356687	5.499515	5.660521	5.819449	6.916369	2.006520	2.116447	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U124132CF2017D14418	117141407	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116684856	116684856	100552997	1	0.861748	 96218286	0.956891	14222755544	6645083335	3596549950	3981122259	4597626256	0.720088	0.279912	0.648830	 98.34231	105.51071	0.377146	0.260941	21.40497	0.015883	1.648605	0.981800	0.974108	0.966436	0.954450	0.932060	0.890752	0.469811	135697414	5.210863	5.329243	5.447623	5.584215	5.717165	6.605925	2.658433	2.040346	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U124132PM2017D14328	117315478	99.63%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116869412	116869412	100921567	1	0.863541	 96479652	0.955986	14263016905	6696578542	3591612849	3974825514	4633792699	0.721319	0.278681	0.650899	 99.10440	106.20010	0.379468	0.262578	21.50996	0.014833	1.659377	0.982857	0.975011	0.967049	0.954424	0.930369	0.887889	0.473943	138286488	5.215293	5.333758	5.455260	5.579800	5.720136	6.587664	2.844489	1.980172	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U179032CM2017D12772	108543111	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	108123042	108123042	 94641060	1	0.875309	 90414086	0.955337	13367564846	6294428469	3344318589	3728817788	4349249834	0.721055	0.278945	0.653034	 93.15287	 99.64507	0.385533	0.266391	21.57258	0.014619	1.660751	0.982986	0.974806	0.966093	0.951245	0.922633	0.871868	0.418389	141110022	5.210445	5.319974	5.440737	5.564308	5.699112	6.534902	2.839097	1.845895	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U180713CF2017D14058	115811099	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	115365390	115365390	100672255	1	0.872638	 96359566	0.957161	14251534308	6788002537	3648601887	3814929884	4682804403	0.732314	0.267686	0.650403	100.45741	107.41303	0.389663	0.268815	21.82119	0.015855	1.627470	0.982141	0.974587	0.967116	0.955738	0.935432	0.897928	0.484118	149461694	5.047740	5.146862	5.257999	5.372139	5.491085	6.211972	2.527572	1.987551	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U180722CF2017D14047	119878032	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119404034	119404034	104220047	1	0.872835	 99626474	0.955924	14727515146	6929699228	3716247545	4081568373	4784670496	0.722861	0.277139	0.650924	102.55441	109.74640	0.384343	0.265373	21.55673	0.015745	1.638006	0.982112	0.974638	0.967557	0.957034	0.937937	0.903074	0.502377	152942697	5.136428	5.238819	5.344312	5.452909	5.570193	6.285067	2.654125	1.946296	171006_NB501012_0199_AHLNC5BGX3	NA	Exomes	NA	NA	NA
U150087CM2016D07251	123975104	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123437030	123437030	108639466	1	0.880121	103732989	0.954837	15244968295	7002799260	4088050749	4154118286	4867003003	0.727509	0.272491	0.631403	103.63624	111.42435	0.375707	0.261119	21.04472	0.013716	1.714221	0.983984	0.976042	0.968482	0.955902	0.931685	0.889786	0.505647	168817090	 5.466492	 5.571672	 5.686413	 5.801155	 5.923546	 6.657892	 5.241383	1.688107	Test_100_exomes	11.9886985970111	Exomes	146577	0.8722582669859528	0.8384671537826535
U179542CM2017D10621	88404724	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 88006534	 88006534	 79068405	1	0.898438	 75419998	0.953858	11057690472	5035928957	3029956969	2991804546	3523103612	0.729437	0.270563	0.624349	 74.52801	 80.72195	0.378955	0.265115	20.86475	0.014657	2.069794	0.983369	0.969198	0.929901	0.864662	0.782161	0.691417	0.279728	145292729	 6.661668	 6.851685	 7.050751	 7.258864	 7.492314	 9.099314	12.084908	1.288522	Test_100_exomes	10.1562729920419	Exomes	142725	0.8758591697320021	0.8394955333683657
U179540CF2017D10613	97262963	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96857090	 96857090	 86696272	1	0.895095	 82862715	0.955782	12174602222	5526101247	3412099253	3236401722	3838274162	0.734168	0.265832	0.618257	 81.78220	 88.04165	0.377842	0.262439	20.79515	0.015926	1.726307	0.982119	0.973850	0.963435	0.940503	0.888400	0.803248	0.317476	155371010	 5.593785	 5.713780	 5.838775	 5.968770	 6.118765	 7.006730	 5.701953	1.755896	Test_100_exomes	10.49362239476	Exomes	143527	0.876295052498833	0.8406292892626475
U179531CF2017D10583	95653656	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 95250356	 95250356	 85269537	1	0.895215	 81609844	0.957081	12006881587	5412409929	3387609691	3206861967	3748837264	0.732915	0.267085	0.615045	 80.09965	 85.98723	0.376311	0.260647	20.65182	0.015836	1.653601	0.982147	0.973307	0.962302	0.940992	0.894091	0.811768	0.298085	152615731	 5.400436	 5.518799	 5.642093	 5.770319	 5.906436	 6.746810	 2.538232	2.214038	Test_100_exomes	10.4766440969495	Exomes	143324	0.8771803745360163	0.8428734894365214
U109236CM2012D17701	91622981	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 91178738	 91178738	 80358574	1	0.881330	 76593432	0.953146	11264252082	5107703803	2919257722	3237290557	3547426272	0.712605	0.287395	0.636318	 75.59023	 81.29094	0.370984	0.257658	20.77406	0.014842	1.767194	0.983052	0.973838	0.960111	0.925622	0.855503	0.754607	0.259294	123498306	 5.759064	 5.921250	 6.090488	 6.273830	 6.462812	 7.816718	 6.150983	1.551633	Test_100_exomes	11.8626656117313	Exomes	144015	0.8749991320348575	0.8423636426761101
U176670CF2017D03938	131436069	99.36%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	130930912	130930912	111493040	1	0.851541	106319217	0.953595	15595342725	7244448839	4083407608	4267486278	5013006292	0.726361	0.273639	0.639525	107.21247	114.98831	0.366426	0.253559	21.28180	0.015631	1.642690	0.982202	0.974358	0.966438	0.955224	0.936985	0.906196	0.541283	141732348	 5.215774	 5.336872	 5.451241	 5.579066	 5.712273	 6.568027	 0.443631	3.377108	Test_100_exomes	14.8834188701662	Exomes	144779	0.8738905504251308	0.8398939072655565
U179439CM2017D10278	116598559	99.34%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116154726	116154726	101034462	1	0.869827	 96135144	0.951508	14078262043	6614805962	3817257262	3646198819	4573442415	0.741005	0.258995	0.634084	 97.89423	104.78706	0.377141	0.260753	21.52614	0.014581	1.663287	0.983182	0.975252	0.966921	0.953324	0.928582	0.885306	0.459681	148730531	 5.224983	 5.331924	 5.456689	 5.581454	 5.713348	 6.540361	 2.241989	2.205271	Test_100_exomes	13.0535830125916	Exomes	144427	0.8716098790392378	0.8339437916733021
U165187CF2017D03397	84732019	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 84373068	 84373068	 74682355	1	0.885144	 71356706	0.955469	10493839745	4952562681	2853883754	2687393310	3444031219	0.743908	0.256092	0.634420	 73.29426	 79.02759	0.388731	0.270325	21.62188	0.016325	1.796082	0.981913	0.972638	0.955161	0.912748	0.834951	0.732491	0.247170	124281730	 5.622666	 5.773072	 5.940917	 6.119661	 6.321075	 7.649883	 6.876781	1.689051	Test_100_exomes	11.4847940189602	Exomes	142091	0.879654587553047	0.842572717483866
U179545CM2017D10627	124127500	99.35%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123665158	123665158	103146766	1	0.834081	 98111941	0.951188	14368176471	6614466373	4151056213	3602653885	4576080142	0.749262	0.250738	0.614412	 97.88920	104.80594	0.354218	0.245058	21.09071	0.014286	1.663586	0.983603	0.975666	0.967069	0.953542	0.928692	0.884877	0.457975	121107015	 5.358632	 5.510659	 5.662686	 5.833716	 6.027550	 7.274171	 1.680178	2.364009	Test_100_exomes	16.6384036260291	Exomes	144025	0.8693004686686339	0.8342371116125673
U178504CM2017D10739	122386877	99.26%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	121897160	121897160	105924651	1	0.868967	100709045	0.950761	14760888162	6945289598	3824301191	3991297373	4796039055	0.729603	0.270397	0.644898	102.78514	109.84017	0.377329	0.260563	21.55638	0.014372	1.664245	0.983250	0.974719	0.966375	0.953975	0.932586	0.895962	0.502403	152657668	 5.217759	 5.329914	 5.442069	 5.554223	 5.681332	 6.458939	 1.702944	2.609857	Test_100_exomes	13.1475188483127	Exomes	142618	0.8740341331388745	0.8353854352185559
U179529CF2017D10579	86645163	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 86276904	 86276904	 76558278	1	0.887355	 73249806	0.956785	10776690619	4848583854	2952584376	2975522389	3362590319	0.723893	0.276107	0.621520	 71.75545	 77.13543	0.372172	0.258109	20.61235	0.016140	1.676857	0.981791	0.971982	0.958171	0.925330	0.853303	0.743762	0.222190	126335370	 5.509149	 5.649822	 5.799427	 5.964663	 6.144189	 7.323166	 3.670208	2.081404	Test_100_exomes	11.2607262719146	Exomes	143458	0.8777412204268845	0.839876479527109
U179570CM2017D10666	82281869	99.22%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 81775364	 81775364	 68556233	1	0.838348	 64809708	0.945351	 9419136717	4682695202	2437302074	2299139441	3300744666	0.755908	0.244092	0.657682	 69.30042	 75.77264	0.379225	0.267308	22.77628	0.017798	3.294463	0.978901	0.916244	0.821322	0.736126	0.658610	0.585840	0.279549	 83492105	10.101580	10.967731	12.040108	13.516689	15.649894	-1.000000	21.215848	0.872168	Test_100_exomes	12.8091500512179	Exomes	145138	0.8775579104025135	0.8448993371825435
U150087PM2017D10501	109522405	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	109060566	109060566	 96467899	1	0.884535	 92228684	0.956056	13570040138	6189308263	3797908508	3582823367	4289362587	0.735975	0.264025	0.619723	 91.59717	 98.26059	0.375835	0.260464	20.89580	0.014424	1.665434	0.983201	0.974534	0.965255	0.949359	0.918468	0.862866	0.405990	158090676	 5.374340	 5.484353	 5.597186	 5.721303	 5.849933	 6.635254	 3.044171	2.177290	Test_100_exomes	11.5434987180722	Exomes	147308	0.8723830341868738	0.8397167838813914
U150087PF2017D10503	113038928	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	112572214	112572214	 99400961	1	0.882997	 95224896	0.957988	14013335169	6401322918	3862472127	3749540124	4439317863	0.732431	0.267569	0.623680	 94.73483	101.81897	0.376584	0.261161	20.92793	0.015512	1.669163	0.982523	0.974570	0.966369	0.953045	0.925944	0.875287	0.434968	159983117	 5.374024	 5.479091	 5.584158	 5.706737	 5.829315	 6.599809	 3.707938	2.032323	Test_100_exomes	11.7002402895912	Exomes	144822	0.8745770670202041	0.8414398364889313
U176670PF2017D02845	120257255	99.37%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119796100	119796100	102112488	1	0.852386	 97419930	0.954045	14283788304	6638231546	3748271324	3897285434	4580329747	0.727153	0.272847	0.639121	 98.24091	105.06412	0.366972	0.253208	21.29153	0.015874	1.641627	0.981826	0.973295	0.964609	0.951870	0.929429	0.888935	0.465594	130855198	 5.239173	 5.359194	 5.494603	 5.636167	 5.783886	 6.773603	 1.532819	2.705472	Test_100_exomes	14.7985214175263	Exomes	144986	0.8731670644062185	0.8355634337108411
U168370CM2016D10009	111256405	99.32%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	110815152	110815152	 94407499	1	0.851937	 89788918	0.951078	13165504264	6287163800	3488466459	3389874005	4340097271	0.742518	0.257482	0.643147	 93.04536	 99.47422	0.375732	0.259372	21.87839	0.015099	1.657904	0.982711	0.974271	0.964691	0.949034	0.920091	0.869901	0.417998	122928249	 5.154613	 5.282300	 5.427012	 5.580236	 5.740270	 6.829864	 1.621408	2.536221	Test_100_exomes	14.8483169093129	Exomes	143557	0.8718209491700161	0.8332578696963575
U179520CF2017D10546	100372184	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 99976936	 99976936	 88321225	1	0.883416	 84432127	0.955966	12426729057	5699165884	3535204149	3192359024	3944725836	0.743105	0.256895	0.617169	 84.34343	 90.46338	0.377515	0.261300	21.01128	0.015783	1.675248	0.982218	0.973800	0.963619	0.945243	0.906064	0.835355	0.338184	144521080	 5.387487	 5.511652	 5.646163	 5.775501	 5.927603	 6.858837	 2.761336	2.186035	Test_100_exomes	11.6644507063362	Exomes	142917	0.8756551005128851	0.8421041583576482
U179592CF2017D10706	110148190	99.32%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	109700056	109700056	 95782253	1	0.873129	 91231110	0.952484	13368959521	5927014008	3463180767	3978764746	4090687315	0.702388	0.297612	0.631192	 87.71541	 93.81758	0.357810	0.246952	20.31123	0.015655	1.645922	0.981819	0.973101	0.963101	0.946532	0.913449	0.853986	0.368090	136808997	 5.502218	 5.620228	 5.755097	 5.906824	 6.065295	 7.049837	 1.780295	2.455010	Test_100_exomes	12.7226220709811	Exomes	144261	0.8753509264458169	0.8371493334996984
U109236CF2012D17594	124136245	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123599816	123599816	109148125	1	0.883077	104314121	0.955712	15343277610	6486285145	4089245228	4767747237	4488087804	0.689261	0.310739	0.613330	 95.99221	102.86538	0.347537	0.240473	19.36760	0.014818	1.659119	0.982983	0.974673	0.966535	0.953787	0.928931	0.882310	0.438814	164429530	 5.778079	 5.893172	 6.008264	 6.142539	 6.276813	 7.090133	 2.333532	2.136312	Test_100_exomes	11.6912282225488	Exomes	146159	0.872816590151821	0.838100972228874
U150087CM2016D07251	123975104	99.56%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123437030	123437030	108639466	1	0.880121	103732989	0.954837	15244968295	7002799260	4088050749	4154118286	4867003003	0.727509	0.272491	0.631403	103.63624	111.42435	0.375707	0.261119	21.04472	0.013716	1.714221	0.983984	0.976042	0.968482	0.955902	0.931685	0.889786	0.505647	168817090	 5.466492	 5.571672	 5.686413	 5.801155	 5.923546	 6.657892	 5.241383	1.688107	Test_20_exomes	11.9886985970111	Exomes	146577	0.8722582669859528	0.8384671537826535
U179542CM2017D10621	88404724	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 88006534	 88006534	 79068405	1	0.898438	 75419998	0.953858	11057690472	5035928957	3029956969	2991804546	3523103612	0.729437	0.270563	0.624349	 74.52801	 80.72195	0.378955	0.265115	20.86475	0.014657	2.069794	0.983369	0.969198	0.929901	0.864662	0.782161	0.691417	0.279728	145292729	 6.661668	 6.851685	 7.050751	 7.258864	 7.492314	 9.099314	12.084908	1.288522	Test_20_exomes	10.1562729920419	Exomes	142725	0.8758591697320021	0.8394955333683657
U179540CF2017D10613	97262963	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 96857090	 96857090	 86696272	1	0.895095	 82862715	0.955782	12174602222	5526101247	3412099253	3236401722	3838274162	0.734168	0.265832	0.618257	 81.78220	 88.04165	0.377842	0.262439	20.79515	0.015926	1.726307	0.982119	0.973850	0.963435	0.940503	0.888400	0.803248	0.317476	155371010	 5.593785	 5.713780	 5.838775	 5.968770	 6.118765	 7.006730	 5.701953	1.755896	Test_20_exomes	10.49362239476	Exomes	143527	0.876295052498833	0.8406292892626475
U179531CF2017D10583	95653656	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 95250356	 95250356	 85269537	1	0.895215	 81609844	0.957081	12006881587	5412409929	3387609691	3206861967	3748837264	0.732915	0.267085	0.615045	 80.09965	 85.98723	0.376311	0.260647	20.65182	0.015836	1.653601	0.982147	0.973307	0.962302	0.940992	0.894091	0.811768	0.298085	152615731	 5.400436	 5.518799	 5.642093	 5.770319	 5.906436	 6.746810	 2.538232	2.214038	Test_20_exomes	10.4766440969495	Exomes	143324	0.8771803745360163	0.8428734894365214
U109236CM2012D17701	91622981	99.55%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 91178738	 91178738	 80358574	1	0.881330	 76593432	0.953146	11264252082	5107703803	2919257722	3237290557	3547426272	0.712605	0.287395	0.636318	 75.59023	 81.29094	0.370984	0.257658	20.77406	0.014842	1.767194	0.983052	0.973838	0.960111	0.925622	0.855503	0.754607	0.259294	123498306	 5.759064	 5.921250	 6.090488	 6.273830	 6.462812	 7.816718	 6.150983	1.551633	Test_20_exomes	11.8626656117313	Exomes	144015	0.8749991320348575	0.8423636426761101
U176670CF2017D03938	131436069	99.36%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	130930912	130930912	111493040	1	0.851541	106319217	0.953595	15595342725	7244448839	4083407608	4267486278	5013006292	0.726361	0.273639	0.639525	107.21247	114.98831	0.366426	0.253559	21.28180	0.015631	1.642690	0.982202	0.974358	0.966438	0.955224	0.936985	0.906196	0.541283	141732348	 5.215774	 5.336872	 5.451241	 5.579066	 5.712273	 6.568027	 0.443631	3.377108	Test_20_exomes	14.8834188701662	Exomes	144779	0.8738905504251308	0.8398939072655565
U179439CM2017D10278	116598559	99.34%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116154726	116154726	101034462	1	0.869827	 96135144	0.951508	14078262043	6614805962	3817257262	3646198819	4573442415	0.741005	0.258995	0.634084	 97.89423	104.78706	0.377141	0.260753	21.52614	0.014581	1.663287	0.983182	0.975252	0.966921	0.953324	0.928582	0.885306	0.459681	148730531	 5.224983	 5.331924	 5.456689	 5.581454	 5.713348	 6.540361	 2.241989	2.205271	Test_20_exomes	13.0535830125916	Exomes	144427	0.8716098790392378	0.8339437916733021
U165187CF2017D03397	84732019	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 84373068	 84373068	 74682355	1	0.885144	 71356706	0.955469	10493839745	4952562681	2853883754	2687393310	3444031219	0.743908	0.256092	0.634420	 73.29426	 79.02759	0.388731	0.270325	21.62188	0.016325	1.796082	0.981913	0.972638	0.955161	0.912748	0.834951	0.732491	0.247170	124281730	 5.622666	 5.773072	 5.940917	 6.119661	 6.321075	 7.649883	 6.876781	1.689051	Test_20_exomes	11.4847940189602	Exomes	142091	0.879654587553047	0.842572717483866
U179545CM2017D10627	124127500	99.35%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123665158	123665158	103146766	1	0.834081	 98111941	0.951188	14368176471	6614466373	4151056213	3602653885	4576080142	0.749262	0.250738	0.614412	 97.88920	104.80594	0.354218	0.245058	21.09071	0.014286	1.663586	0.983603	0.975666	0.967069	0.953542	0.928692	0.884877	0.457975	121107015	 5.358632	 5.510659	 5.662686	 5.833716	 6.027550	 7.274171	 1.680178	2.364009	Test_20_exomes	16.6384036260291	Exomes	144025	0.8693004686686339	0.8342371116125673
U178504CM2017D10739	122386877	99.26%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	121897160	121897160	105924651	1	0.868967	100709045	0.950761	14760888162	6945289598	3824301191	3991297373	4796039055	0.729603	0.270397	0.644898	102.78514	109.84017	0.377329	0.260563	21.55638	0.014372	1.664245	0.983250	0.974719	0.966375	0.953975	0.932586	0.895962	0.502403	152657668	 5.217759	 5.329914	 5.442069	 5.554223	 5.681332	 6.458939	 1.702944	2.609857	Test_20_exomes	13.1475188483127	Exomes	142618	0.8740341331388745	0.8353854352185559
U179529CF2017D10579	86645163	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 86276904	 86276904	 76558278	1	0.887355	 73249806	0.956785	10776690619	4848583854	2952584376	2975522389	3362590319	0.723893	0.276107	0.621520	 71.75545	 77.13543	0.372172	0.258109	20.61235	0.016140	1.676857	0.981791	0.971982	0.958171	0.925330	0.853303	0.743762	0.222190	126335370	 5.509149	 5.649822	 5.799427	 5.964663	 6.144189	 7.323166	 3.670208	2.081404	Test_20_exomes	11.2607262719146	Exomes	143458	0.8777412204268845	0.839876479527109
U179570CM2017D10666	82281869	99.22%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 81775364	 81775364	 68556233	1	0.838348	 64809708	0.945351	 9419136717	4682695202	2437302074	2299139441	3300744666	0.755908	0.244092	0.657682	 69.30042	 75.77264	0.379225	0.267308	22.77628	0.017798	3.294463	0.978901	0.916244	0.821322	0.736126	0.658610	0.585840	0.279549	 83492105	10.101580	10.967731	12.040108	13.516689	15.649894	-1.000000	21.215848	0.872168	Test_20_exomes	12.8091500512179	Exomes	145138	0.8775579104025135	0.8448993371825435
